Namespace(batch_size=64, dataset='modelnet40', dropout=0.5, epochs=1000, eval=False, exp_name='exp24_sa16_lr2e_3_b64_0820', lr=0.002, model_path='/model_27431.t7', momentum=0.9, no_cuda=False, num_points=27431, seed=1, test_batch_size=32, use_sgd=True)
Using GPU : 0 from 1 devices
Train 0, loss: 3.037380, mean_absolute_error: 1.393098, r2_score: -0.371408
Validation 848, loss: 0.550679, mean_absolute_error: 0.553406, r2_score: 0.757935
Train 849, loss: 0.517792, mean_absolute_error: 0.531731, r2_score: 0.766480
Validation 849, loss: 0.523006, mean_absolute_error: 0.524983, r2_score: 0.770100
Train 850, loss: 0.519475, mean_absolute_error: 0.534617, r2_score: 0.765680
Validation 850, loss: 0.554012, mean_absolute_error: 0.548623, r2_score: 0.756471
Train 851, loss: 0.513150, mean_absolute_error: 0.533372, r2_score: 0.768505
Validation 851, loss: 0.654312, mean_absolute_error: 0.610384, r2_score: 0.712381
Train 852, loss: 0.529230, mean_absolute_error: 0.539525, r2_score: 0.761030
Validation 852, loss: 0.579646, mean_absolute_error: 0.571073, r2_score: 0.745202
Train 853, loss: 0.523560, mean_absolute_error: 0.533916, r2_score: 0.763807
Validation 853, loss: 0.713701, mean_absolute_error: 0.636285, r2_score: 0.686275
Train 854, loss: 0.520326, mean_absolute_error: 0.534375, r2_score: 0.765206
Validation 854, loss: 0.538586, mean_absolute_error: 0.530483, r2_score: 0.763251
Train 855, loss: 0.518964, mean_absolute_error: 0.532962, r2_score: 0.765890
Validation 855, loss: 0.546028, mean_absolute_error: 0.545219, r2_score: 0.759980
Train 856, loss: 0.521754, mean_absolute_error: 0.534980, r2_score: 0.764623
Validation 856, loss: 0.520988, mean_absolute_error: 0.529721, r2_score: 0.770987
Train 857, loss: 0.521306, mean_absolute_error: 0.533164, r2_score: 0.764675
Validation 857, loss: 0.602561, mean_absolute_error: 0.571594, r2_score: 0.735129
Train 858, loss: 0.526044, mean_absolute_error: 0.537076, r2_score: 0.762682
Validation 858, loss: 0.633500, mean_absolute_error: 0.599296, r2_score: 0.721530
Train 859, loss: 0.518878, mean_absolute_error: 0.533287, r2_score: 0.765976
Validation 859, loss: 0.621335, mean_absolute_error: 0.596812, r2_score: 0.726877
Train 860, loss: 0.508730, mean_absolute_error: 0.528618, r2_score: 0.770261
Validation 860, loss: 0.529067, mean_absolute_error: 0.535901, r2_score: 0.767435
Train 861, loss: 0.516879, mean_absolute_error: 0.531878, r2_score: 0.766740
Validation 861, loss: 0.740706, mean_absolute_error: 0.660800, r2_score: 0.674404
Train 862, loss: 0.516163, mean_absolute_error: 0.532418, r2_score: 0.767096
Validation 862, loss: 0.545023, mean_absolute_error: 0.537063, r2_score: 0.760422
Train 863, loss: 0.516105, mean_absolute_error: 0.532226, r2_score: 0.767062
Validation 863, loss: 0.633155, mean_absolute_error: 0.602368, r2_score: 0.721681
Train 864, loss: 0.511604, mean_absolute_error: 0.528481, r2_score: 0.768888
Validation 864, loss: 0.557012, mean_absolute_error: 0.547557, r2_score: 0.755152
Train 865, loss: 0.526339, mean_absolute_error: 0.535834, r2_score: 0.762567
Validation 865, loss: 0.565705, mean_absolute_error: 0.555445, r2_score: 0.751331
Train 866, loss: 0.511517, mean_absolute_error: 0.529450, r2_score: 0.769006
Validation 866, loss: 0.556310, mean_absolute_error: 0.545083, r2_score: 0.755460
Train 867, loss: 0.521908, mean_absolute_error: 0.533368, r2_score: 0.764483
Validation 867, loss: 0.575449, mean_absolute_error: 0.556416, r2_score: 0.747047
Train 868, loss: 0.526196, mean_absolute_error: 0.535331, r2_score: 0.762641
Validation 868, loss: 0.588686, mean_absolute_error: 0.583673, r2_score: 0.741228
Train 869, loss: 0.511840, mean_absolute_error: 0.530844, r2_score: 0.768826
Validation 869, loss: 0.622027, mean_absolute_error: 0.596138, r2_score: 0.726573
Train 870, loss: 0.516334, mean_absolute_error: 0.531095, r2_score: 0.766850
Validation 870, loss: 0.586991, mean_absolute_error: 0.573809, r2_score: 0.741974
Train 871, loss: 0.529442, mean_absolute_error: 0.534185, r2_score: 0.761031
Validation 871, loss: 0.525014, mean_absolute_error: 0.528696, r2_score: 0.769217
Train 872, loss: 0.506647, mean_absolute_error: 0.526737, r2_score: 0.771286
Validation 872, loss: 0.595248, mean_absolute_error: 0.577818, r2_score: 0.738344
Train 873, loss: 0.527648, mean_absolute_error: 0.534834, r2_score: 0.762039
Validation 873, loss: 0.685202, mean_absolute_error: 0.627167, r2_score: 0.698802
Train 874, loss: 0.516940, mean_absolute_error: 0.533722, r2_score: 0.766695
Validation 874, loss: 0.557972, mean_absolute_error: 0.549487, r2_score: 0.754730
Train 875, loss: 0.522800, mean_absolute_error: 0.534627, r2_score: 0.764021
Validation 875, loss: 0.548742, mean_absolute_error: 0.545579, r2_score: 0.758787
Train 876, loss: 0.524537, mean_absolute_error: 0.537403, r2_score: 0.763282
Validation 876, loss: 0.645118, mean_absolute_error: 0.611435, r2_score: 0.716422
Train 877, loss: 0.508221, mean_absolute_error: 0.526824, r2_score: 0.770446
Validation 877, loss: 0.537796, mean_absolute_error: 0.539133, r2_score: 0.763599
Train 878, loss: 0.508576, mean_absolute_error: 0.526790, r2_score: 0.770543
Validation 878, loss: 0.563278, mean_absolute_error: 0.554418, r2_score: 0.752397
Train 879, loss: 0.513120, mean_absolute_error: 0.526959, r2_score: 0.768202
Validation 879, loss: 0.582067, mean_absolute_error: 0.567861, r2_score: 0.744138
Train 880, loss: 0.519744, mean_absolute_error: 0.531360, r2_score: 0.765254
Validation 880, loss: 0.707536, mean_absolute_error: 0.638681, r2_score: 0.688985
Train 881, loss: 0.511151, mean_absolute_error: 0.529157, r2_score: 0.769143
Validation 881, loss: 0.572485, mean_absolute_error: 0.559259, r2_score: 0.748350
Train 882, loss: 0.516621, mean_absolute_error: 0.532213, r2_score: 0.766973
Validation 882, loss: 0.559623, mean_absolute_error: 0.554228, r2_score: 0.754004
Train 883, loss: 0.523531, mean_absolute_error: 0.536315, r2_score: 0.763633
Validation 883, loss: 0.570691, mean_absolute_error: 0.553520, r2_score: 0.749139
Train 884, loss: 0.510172, mean_absolute_error: 0.530393, r2_score: 0.769861
Validation 884, loss: 0.595408, mean_absolute_error: 0.577730, r2_score: 0.738274
Train 885, loss: 0.512921, mean_absolute_error: 0.529196, r2_score: 0.768546
Validation 885, loss: 0.594071, mean_absolute_error: 0.579500, r2_score: 0.738861
Train 886, loss: 0.514514, mean_absolute_error: 0.530244, r2_score: 0.767583
Validation 886, loss: 0.777303, mean_absolute_error: 0.673384, r2_score: 0.658317
Train 887, loss: 0.519110, mean_absolute_error: 0.534150, r2_score: 0.765730
Validation 887, loss: 0.709845, mean_absolute_error: 0.642000, r2_score: 0.687970
Train 888, loss: 0.511845, mean_absolute_error: 0.532388, r2_score: 0.769128
Validation 888, loss: 0.669160, mean_absolute_error: 0.627460, r2_score: 0.705854
Train 889, loss: 0.503541, mean_absolute_error: 0.524995, r2_score: 0.772763
Validation 889, loss: 0.551315, mean_absolute_error: 0.537724, r2_score: 0.757656
Train 890, loss: 0.499464, mean_absolute_error: 0.521961, r2_score: 0.774575
Validation 890, loss: 0.719470, mean_absolute_error: 0.649890, r2_score: 0.683739
Train 891, loss: 0.509249, mean_absolute_error: 0.526794, r2_score: 0.770207
Validation 891, loss: 0.824454, mean_absolute_error: 0.705727, r2_score: 0.637591
Train 892, loss: 0.511193, mean_absolute_error: 0.530109, r2_score: 0.769230
Validation 892, loss: 0.572185, mean_absolute_error: 0.567467, r2_score: 0.748482
Train 893, loss: 0.500759, mean_absolute_error: 0.524662, r2_score: 0.773985
Validation 893, loss: 0.588749, mean_absolute_error: 0.573265, r2_score: 0.741201
Train 894, loss: 0.509995, mean_absolute_error: 0.525478, r2_score: 0.769833
Validation 894, loss: 0.590595, mean_absolute_error: 0.573998, r2_score: 0.740389
Train 895, loss: 0.499657, mean_absolute_error: 0.521534, r2_score: 0.774339
Validation 895, loss: 0.558868, mean_absolute_error: 0.554613, r2_score: 0.754336
Train 896, loss: 0.514192, mean_absolute_error: 0.528658, r2_score: 0.768009
Validation 896, loss: 0.588514, mean_absolute_error: 0.579647, r2_score: 0.741304
Train 897, loss: 0.508779, mean_absolute_error: 0.528833, r2_score: 0.770219
Validation 897, loss: 0.531020, mean_absolute_error: 0.530327, r2_score: 0.766577
Train 898, loss: 0.510053, mean_absolute_error: 0.526262, r2_score: 0.769749
Validation 898, loss: 0.567483, mean_absolute_error: 0.557904, r2_score: 0.750549
Train 899, loss: 0.510849, mean_absolute_error: 0.526566, r2_score: 0.769444
Validation 899, loss: 0.537394, mean_absolute_error: 0.537318, r2_score: 0.763775
Train 900, loss: 0.514901, mean_absolute_error: 0.531614, r2_score: 0.767778
Validation 900, loss: 0.525347, mean_absolute_error: 0.527120, r2_score: 0.769071
Train 901, loss: 0.506692, mean_absolute_error: 0.526963, r2_score: 0.771099
Validation 901, loss: 0.526613, mean_absolute_error: 0.529683, r2_score: 0.768514
Train 902, loss: 0.501464, mean_absolute_error: 0.523871, r2_score: 0.773628
Validation 902, loss: 0.569120, mean_absolute_error: 0.561537, r2_score: 0.749829
Train 903, loss: 0.510534, mean_absolute_error: 0.528374, r2_score: 0.769565
Validation 903, loss: 0.544782, mean_absolute_error: 0.541843, r2_score: 0.760528
Train 904, loss: 0.499452, mean_absolute_error: 0.522830, r2_score: 0.774513
Validation 904, loss: 0.567372, mean_absolute_error: 0.558931, r2_score: 0.750598
Train 905, loss: 0.510218, mean_absolute_error: 0.530130, r2_score: 0.769663
Validation 905, loss: 0.652333, mean_absolute_error: 0.603409, r2_score: 0.713251
Train 906, loss: 0.502892, mean_absolute_error: 0.523970, r2_score: 0.773105
Validation 906, loss: 0.562644, mean_absolute_error: 0.550512, r2_score: 0.752676
Train 907, loss: 0.505947, mean_absolute_error: 0.523728, r2_score: 0.771552
Validation 907, loss: 0.543881, mean_absolute_error: 0.541242, r2_score: 0.760924
Train 908, loss: 0.508103, mean_absolute_error: 0.527763, r2_score: 0.770776
Validation 908, loss: 0.647640, mean_absolute_error: 0.602343, r2_score: 0.715314
Train 909, loss: 0.508423, mean_absolute_error: 0.526267, r2_score: 0.770670
Validation 909, loss: 0.724562, mean_absolute_error: 0.640433, r2_score: 0.681501
Train 910, loss: 0.509284, mean_absolute_error: 0.524806, r2_score: 0.770091
Validation 910, loss: 0.574275, mean_absolute_error: 0.564168, r2_score: 0.747563
Train 911, loss: 0.509921, mean_absolute_error: 0.525888, r2_score: 0.769843
Validation 911, loss: 0.603255, mean_absolute_error: 0.572957, r2_score: 0.734824
Train 912, loss: 0.513780, mean_absolute_error: 0.525179, r2_score: 0.768144
Validation 912, loss: 0.773716, mean_absolute_error: 0.666535, r2_score: 0.659894
Train 913, loss: 0.510297, mean_absolute_error: 0.526708, r2_score: 0.769866
Validation 913, loss: 0.605865, mean_absolute_error: 0.577759, r2_score: 0.733677
Train 914, loss: 0.517354, mean_absolute_error: 0.528641, r2_score: 0.766272
Validation 914, loss: 0.561300, mean_absolute_error: 0.549314, r2_score: 0.753267
Train 915, loss: 0.507962, mean_absolute_error: 0.524587, r2_score: 0.770711
Validation 915, loss: 0.666319, mean_absolute_error: 0.609523, r2_score: 0.707103
Train 916, loss: 0.499798, mean_absolute_error: 0.521076, r2_score: 0.774584
Validation 916, loss: 0.620920, mean_absolute_error: 0.587708, r2_score: 0.727059
Train 917, loss: 0.505409, mean_absolute_error: 0.523069, r2_score: 0.771808
Validation 917, loss: 0.733995, mean_absolute_error: 0.653372, r2_score: 0.677355
Train 918, loss: 0.511040, mean_absolute_error: 0.526302, r2_score: 0.769639
Validation 918, loss: 0.532436, mean_absolute_error: 0.525968, r2_score: 0.765955
Train 919, loss: 0.516227, mean_absolute_error: 0.528748, r2_score: 0.767005
Validation 919, loss: 0.766521, mean_absolute_error: 0.674474, r2_score: 0.663057
Train 920, loss: 0.505901, mean_absolute_error: 0.524989, r2_score: 0.771670
Validation 920, loss: 0.606111, mean_absolute_error: 0.588069, r2_score: 0.733569
Train 921, loss: 0.498312, mean_absolute_error: 0.518982, r2_score: 0.775028
Validation 921, loss: 0.585255, mean_absolute_error: 0.572595, r2_score: 0.742737
Train 922, loss: 0.500717, mean_absolute_error: 0.518938, r2_score: 0.773983
Validation 922, loss: 0.555445, mean_absolute_error: 0.549951, r2_score: 0.755841
Train 923, loss: 0.504358, mean_absolute_error: 0.524866, r2_score: 0.772374
Validation 923, loss: 0.534562, mean_absolute_error: 0.525499, r2_score: 0.765020
Train 924, loss: 0.495974, mean_absolute_error: 0.519795, r2_score: 0.776153
Validation 924, loss: 0.571808, mean_absolute_error: 0.559544, r2_score: 0.748648
Train 925, loss: 0.501370, mean_absolute_error: 0.524048, r2_score: 0.773727
Validation 925, loss: 0.554195, mean_absolute_error: 0.548288, r2_score: 0.756390
Train 926, loss: 0.503288, mean_absolute_error: 0.526287, r2_score: 0.772612
Validation 926, loss: 0.631404, mean_absolute_error: 0.591028, r2_score: 0.722451
Train 927, loss: 0.507151, mean_absolute_error: 0.523915, r2_score: 0.771161
Validation 927, loss: 0.593018, mean_absolute_error: 0.572089, r2_score: 0.739324
Train 928, loss: 0.506932, mean_absolute_error: 0.524310, r2_score: 0.771124
Validation 928, loss: 0.647881, mean_absolute_error: 0.599513, r2_score: 0.715208
Train 929, loss: 0.491747, mean_absolute_error: 0.517793, r2_score: 0.778133
Validation 929, loss: 0.649404, mean_absolute_error: 0.599218, r2_score: 0.714539
Train 930, loss: 0.510857, mean_absolute_error: 0.525173, r2_score: 0.769469
Validation 930, loss: 0.584797, mean_absolute_error: 0.564756, r2_score: 0.742938
Train 931, loss: 0.503129, mean_absolute_error: 0.522856, r2_score: 0.772760
Validation 931, loss: 0.579120, mean_absolute_error: 0.565174, r2_score: 0.745433
Train 932, loss: 0.507506, mean_absolute_error: 0.524224, r2_score: 0.770546
Validation 932, loss: 0.881646, mean_absolute_error: 0.733634, r2_score: 0.612451
Train 933, loss: 0.509415, mean_absolute_error: 0.523220, r2_score: 0.769889
Validation 933, loss: 0.554962, mean_absolute_error: 0.552937, r2_score: 0.756053
Train 934, loss: 0.508816, mean_absolute_error: 0.524074, r2_score: 0.770513
Validation 934, loss: 0.592269, mean_absolute_error: 0.569170, r2_score: 0.739653
Train 935, loss: 0.505297, mean_absolute_error: 0.524878, r2_score: 0.771828
Validation 935, loss: 0.625303, mean_absolute_error: 0.585782, r2_score: 0.725133
Train 936, loss: 0.508975, mean_absolute_error: 0.526788, r2_score: 0.770204
Validation 936, loss: 0.567890, mean_absolute_error: 0.562564, r2_score: 0.750370
Train 937, loss: 0.502327, mean_absolute_error: 0.523869, r2_score: 0.773240
Validation 937, loss: 0.640225, mean_absolute_error: 0.603753, r2_score: 0.718573
Train 938, loss: 0.497758, mean_absolute_error: 0.523339, r2_score: 0.775317
Validation 938, loss: 0.586152, mean_absolute_error: 0.570949, r2_score: 0.742343
Train 939, loss: 0.507415, mean_absolute_error: 0.524689, r2_score: 0.770955
Validation 939, loss: 0.551096, mean_absolute_error: 0.549691, r2_score: 0.757752
Train 940, loss: 0.507097, mean_absolute_error: 0.523124, r2_score: 0.771049
Validation 940, loss: 0.540876, mean_absolute_error: 0.544153, r2_score: 0.762245
Train 941, loss: 0.507721, mean_absolute_error: 0.522494, r2_score: 0.770831
Validation 941, loss: 0.542154, mean_absolute_error: 0.541777, r2_score: 0.761683
Train 942, loss: 0.502999, mean_absolute_error: 0.524935, r2_score: 0.773119
Validation 942, loss: 0.703889, mean_absolute_error: 0.630378, r2_score: 0.690588
Train 943, loss: 0.503691, mean_absolute_error: 0.520824, r2_score: 0.772850
Validation 943, loss: 0.549443, mean_absolute_error: 0.555341, r2_score: 0.758479
Train 944, loss: 0.500162, mean_absolute_error: 0.520141, r2_score: 0.774449
Validation 944, loss: 0.539857, mean_absolute_error: 0.537070, r2_score: 0.762693
Train 945, loss: 0.501421, mean_absolute_error: 0.524511, r2_score: 0.773794
Validation 945, loss: 0.609454, mean_absolute_error: 0.583052, r2_score: 0.732100
Train 946, loss: 0.506082, mean_absolute_error: 0.520137, r2_score: 0.771361
Validation 946, loss: 0.604753, mean_absolute_error: 0.576935, r2_score: 0.734166
Train 947, loss: 0.495351, mean_absolute_error: 0.518899, r2_score: 0.776336
Validation 947, loss: 0.541678, mean_absolute_error: 0.536648, r2_score: 0.761892
Train 948, loss: 0.495094, mean_absolute_error: 0.518702, r2_score: 0.776600
Validation 948, loss: 0.594134, mean_absolute_error: 0.569307, r2_score: 0.738834
Train 949, loss: 0.510927, mean_absolute_error: 0.524196, r2_score: 0.769445
Validation 949, loss: 0.552297, mean_absolute_error: 0.542734, r2_score: 0.757224
Train 950, loss: 0.503366, mean_absolute_error: 0.522954, r2_score: 0.772691
Validation 950, loss: 0.606639, mean_absolute_error: 0.576026, r2_score: 0.733337
Train 951, loss: 0.497285, mean_absolute_error: 0.520101, r2_score: 0.775544
Validation 951, loss: 0.615156, mean_absolute_error: 0.588258, r2_score: 0.729593
Train 952, loss: 0.498634, mean_absolute_error: 0.520019, r2_score: 0.774728
Validation 952, loss: 0.578553, mean_absolute_error: 0.559773, r2_score: 0.745683
Train 953, loss: 0.493325, mean_absolute_error: 0.517464, r2_score: 0.777374
Validation 953, loss: 0.524397, mean_absolute_error: 0.531489, r2_score: 0.769488
Train 954, loss: 0.496093, mean_absolute_error: 0.520155, r2_score: 0.776026
Validation 954, loss: 0.557862, mean_absolute_error: 0.546576, r2_score: 0.754778
Train 955, loss: 0.495902, mean_absolute_error: 0.521228, r2_score: 0.776245
Validation 955, loss: 0.659922, mean_absolute_error: 0.611574, r2_score: 0.709915
Train 956, loss: 0.503855, mean_absolute_error: 0.523618, r2_score: 0.772465
Validation 956, loss: 0.542454, mean_absolute_error: 0.546554, r2_score: 0.761551
Train 957, loss: 0.500279, mean_absolute_error: 0.523666, r2_score: 0.774370
Validation 957, loss: 0.589786, mean_absolute_error: 0.572872, r2_score: 0.740745
Train 958, loss: 0.489349, mean_absolute_error: 0.518379, r2_score: 0.779344
Validation 958, loss: 0.812306, mean_absolute_error: 0.701327, r2_score: 0.642931
Train 959, loss: 0.495186, mean_absolute_error: 0.519745, r2_score: 0.776338
Validation 959, loss: 0.627842, mean_absolute_error: 0.598759, r2_score: 0.724016
Train 960, loss: 0.498987, mean_absolute_error: 0.519957, r2_score: 0.774855
Validation 960, loss: 0.623340, mean_absolute_error: 0.582634, r2_score: 0.725996
Train 961, loss: 0.499832, mean_absolute_error: 0.519131, r2_score: 0.774307
Validation 961, loss: 0.581825, mean_absolute_error: 0.560607, r2_score: 0.744245
Train 962, loss: 0.500274, mean_absolute_error: 0.519843, r2_score: 0.774389
Validation 962, loss: 0.566119, mean_absolute_error: 0.561908, r2_score: 0.751149
Train 963, loss: 0.498663, mean_absolute_error: 0.522584, r2_score: 0.774741
Validation 963, loss: 0.577239, mean_absolute_error: 0.572955, r2_score: 0.746260
Train 964, loss: 0.494777, mean_absolute_error: 0.518522, r2_score: 0.776480
Validation 964, loss: 0.586535, mean_absolute_error: 0.566922, r2_score: 0.742174
Train 965, loss: 0.492584, mean_absolute_error: 0.519551, r2_score: 0.777675
Validation 965, loss: 0.564066, mean_absolute_error: 0.551071, r2_score: 0.752051
Train 966, loss: 0.504211, mean_absolute_error: 0.519579, r2_score: 0.772346
Validation 966, loss: 0.542417, mean_absolute_error: 0.541090, r2_score: 0.761567
Train 967, loss: 0.498496, mean_absolute_error: 0.516536, r2_score: 0.775070
Validation 967, loss: 0.557957, mean_absolute_error: 0.548252, r2_score: 0.754736
Train 968, loss: 0.498035, mean_absolute_error: 0.520995, r2_score: 0.775171
Validation 968, loss: 0.534181, mean_absolute_error: 0.539575, r2_score: 0.765188
Train 969, loss: 0.501194, mean_absolute_error: 0.518901, r2_score: 0.773424
Validation 969, loss: 0.596779, mean_absolute_error: 0.567942, r2_score: 0.737671
Train 970, loss: 0.495273, mean_absolute_error: 0.518613, r2_score: 0.776463
Validation 970, loss: 0.560416, mean_absolute_error: 0.549702, r2_score: 0.753655
Train 971, loss: 0.498970, mean_absolute_error: 0.517432, r2_score: 0.774893
Validation 971, loss: 0.750814, mean_absolute_error: 0.666440, r2_score: 0.669961
Train 972, loss: 0.492581, mean_absolute_error: 0.516972, r2_score: 0.777636
Validation 972, loss: 0.631009, mean_absolute_error: 0.598732, r2_score: 0.722624
Train 973, loss: 0.498940, mean_absolute_error: 0.521978, r2_score: 0.774810
Validation 973, loss: 0.601234, mean_absolute_error: 0.576157, r2_score: 0.735713
Train 974, loss: 0.500664, mean_absolute_error: 0.519920, r2_score: 0.774090
Validation 974, loss: 0.623045, mean_absolute_error: 0.595311, r2_score: 0.726125
Train 975, loss: 0.503872, mean_absolute_error: 0.522044, r2_score: 0.772440
Validation 975, loss: 0.561016, mean_absolute_error: 0.552963, r2_score: 0.753391
Train 976, loss: 0.499318, mean_absolute_error: 0.521915, r2_score: 0.774582
Validation 976, loss: 0.551190, mean_absolute_error: 0.545065, r2_score: 0.757711
Train 977, loss: 0.488364, mean_absolute_error: 0.515424, r2_score: 0.779634
Validation 977, loss: 0.531853, mean_absolute_error: 0.534589, r2_score: 0.766211
Train 978, loss: 0.500670, mean_absolute_error: 0.521547, r2_score: 0.773934
Validation 978, loss: 0.533974, mean_absolute_error: 0.539634, r2_score: 0.765279
Train 979, loss: 0.496066, mean_absolute_error: 0.519898, r2_score: 0.775911
Validation 979, loss: 0.599315, mean_absolute_error: 0.574433, r2_score: 0.736556
Train 980, loss: 0.495983, mean_absolute_error: 0.517477, r2_score: 0.776164
Validation 980, loss: 0.526434, mean_absolute_error: 0.523336, r2_score: 0.768593
Train 981, loss: 0.511656, mean_absolute_error: 0.523006, r2_score: 0.769181
Validation 981, loss: 0.552101, mean_absolute_error: 0.536689, r2_score: 0.757310
Train 982, loss: 0.494188, mean_absolute_error: 0.518182, r2_score: 0.776787
Validation 982, loss: 0.644712, mean_absolute_error: 0.606481, r2_score: 0.716601
Train 983, loss: 0.493724, mean_absolute_error: 0.517801, r2_score: 0.777167
Validation 983, loss: 0.605513, mean_absolute_error: 0.577011, r2_score: 0.733832
Train 984, loss: 0.497457, mean_absolute_error: 0.517250, r2_score: 0.775406
Validation 984, loss: 0.524914, mean_absolute_error: 0.522747, r2_score: 0.769261
Train 985, loss: 0.501918, mean_absolute_error: 0.521570, r2_score: 0.773225
Validation 985, loss: 0.528029, mean_absolute_error: 0.533518, r2_score: 0.767892
Train 986, loss: 0.490617, mean_absolute_error: 0.513672, r2_score: 0.778626
Validation 986, loss: 0.554405, mean_absolute_error: 0.545057, r2_score: 0.756297
Train 987, loss: 0.498579, mean_absolute_error: 0.517048, r2_score: 0.774787
Validation 987, loss: 0.563253, mean_absolute_error: 0.549746, r2_score: 0.752408
Train 988, loss: 0.494119, mean_absolute_error: 0.516734, r2_score: 0.777204
Validation 988, loss: 0.526014, mean_absolute_error: 0.533166, r2_score: 0.768778
Train 989, loss: 0.496094, mean_absolute_error: 0.514967, r2_score: 0.776094
Validation 989, loss: 0.525482, mean_absolute_error: 0.530320, r2_score: 0.769011
Train 990, loss: 0.495603, mean_absolute_error: 0.516248, r2_score: 0.776458
Validation 990, loss: 0.666402, mean_absolute_error: 0.609875, r2_score: 0.707066
Train 991, loss: 0.490636, mean_absolute_error: 0.515210, r2_score: 0.778623
Validation 991, loss: 0.645968, mean_absolute_error: 0.605316, r2_score: 0.716049
Train 992, loss: 0.493574, mean_absolute_error: 0.516310, r2_score: 0.777089
Validation 992, loss: 0.626909, mean_absolute_error: 0.598545, r2_score: 0.724427
Train 993, loss: 0.501644, mean_absolute_error: 0.521370, r2_score: 0.773460
Validation 993, loss: 0.533182, mean_absolute_error: 0.529779, r2_score: 0.765627
Train 994, loss: 0.496480, mean_absolute_error: 0.519088, r2_score: 0.775736
Validation 994, loss: 0.590170, mean_absolute_error: 0.573349, r2_score: 0.740576
Train 995, loss: 0.490640, mean_absolute_error: 0.514478, r2_score: 0.778558
Validation 995, loss: 0.524637, mean_absolute_error: 0.530899, r2_score: 0.769383
Train 996, loss: 0.493653, mean_absolute_error: 0.516009, r2_score: 0.777105
Validation 996, loss: 0.554787, mean_absolute_error: 0.546844, r2_score: 0.756130
Train 997, loss: 0.498588, mean_absolute_error: 0.519716, r2_score: 0.775082
Validation 997, loss: 0.551903, mean_absolute_error: 0.545121, r2_score: 0.757397
Train 998, loss: 0.496816, mean_absolute_error: 0.515614, r2_score: 0.775563
Validation 998, loss: 0.580792, mean_absolute_error: 0.560933, r2_score: 0.744699
Train 999, loss: 0.497764, mean_absolute_error: 0.517063, r2_score: 0.775523
Validation 999, loss: 0.563610, mean_absolute_error: 0.553082, r2_score: 0.752251
