Namespace(batch_size=16, dataset='modelnet40', dropout=0.5, epochs=1000, eval=False, exp_name='sa16_lr5e_4_b16_0820', lr=0.0005, model_path='/model_27431.t7', momentum=0.9, no_cuda=False, num_points=27431, seed=1, test_batch_size=32, use_sgd=True)
Using GPU : 0 from 1 devices
Train 0, loss: 3.203070, mean_absolute_error: 1.427596, r2_score: -0.445943
Validation 850, loss: 0.545503, mean_absolute_error: 0.546219, r2_score: 0.760211
Train 851, loss: 0.545900, mean_absolute_error: 0.548809, r2_score: 0.753570
Validation 851, loss: 0.746306, mean_absolute_error: 0.668813, r2_score: 0.671943
Train 852, loss: 0.564683, mean_absolute_error: 0.554419, r2_score: 0.745083
Validation 852, loss: 0.578160, mean_absolute_error: 0.569039, r2_score: 0.745856
Train 853, loss: 0.552813, mean_absolute_error: 0.548314, r2_score: 0.750553
Validation 853, loss: 0.586671, mean_absolute_error: 0.579028, r2_score: 0.742114
Train 854, loss: 0.538338, mean_absolute_error: 0.542875, r2_score: 0.757025
Validation 854, loss: 0.531655, mean_absolute_error: 0.538912, r2_score: 0.766298
Train 855, loss: 0.549533, mean_absolute_error: 0.548227, r2_score: 0.752004
Validation 855, loss: 0.540424, mean_absolute_error: 0.554054, r2_score: 0.762443
Train 856, loss: 0.533986, mean_absolute_error: 0.544439, r2_score: 0.759044
Validation 856, loss: 0.541508, mean_absolute_error: 0.555334, r2_score: 0.761967
Train 857, loss: 0.561558, mean_absolute_error: 0.552308, r2_score: 0.746481
Validation 857, loss: 0.607110, mean_absolute_error: 0.589342, r2_score: 0.733130
Train 858, loss: 0.536831, mean_absolute_error: 0.540619, r2_score: 0.757849
Validation 858, loss: 0.575199, mean_absolute_error: 0.571126, r2_score: 0.747157
Train 859, loss: 0.538562, mean_absolute_error: 0.544105, r2_score: 0.756979
Validation 859, loss: 0.981926, mean_absolute_error: 0.788357, r2_score: 0.568370
Train 860, loss: 0.543833, mean_absolute_error: 0.547047, r2_score: 0.754566
Validation 860, loss: 0.567288, mean_absolute_error: 0.561292, r2_score: 0.750635
Train 861, loss: 0.545068, mean_absolute_error: 0.545500, r2_score: 0.753973
Validation 861, loss: 0.672016, mean_absolute_error: 0.620502, r2_score: 0.704599
Train 862, loss: 0.545510, mean_absolute_error: 0.548351, r2_score: 0.753862
Validation 862, loss: 0.534762, mean_absolute_error: 0.541534, r2_score: 0.764932
Train 863, loss: 0.537763, mean_absolute_error: 0.544057, r2_score: 0.757250
Validation 863, loss: 0.729142, mean_absolute_error: 0.658261, r2_score: 0.679488
Train 864, loss: 0.552275, mean_absolute_error: 0.546275, r2_score: 0.750625
Validation 864, loss: 0.552412, mean_absolute_error: 0.558265, r2_score: 0.757174
Train 865, loss: 0.546750, mean_absolute_error: 0.544179, r2_score: 0.753123
Validation 865, loss: 0.753044, mean_absolute_error: 0.672223, r2_score: 0.668981
Train 866, loss: 0.539097, mean_absolute_error: 0.542892, r2_score: 0.756562
Validation 866, loss: 0.544976, mean_absolute_error: 0.555494, r2_score: 0.760442
Train 867, loss: 0.552675, mean_absolute_error: 0.549793, r2_score: 0.750507
Validation 867, loss: 0.556500, mean_absolute_error: 0.548450, r2_score: 0.755377
Train 868, loss: 0.554668, mean_absolute_error: 0.550391, r2_score: 0.749719
Validation 868, loss: 0.635443, mean_absolute_error: 0.617418, r2_score: 0.720675
Train 869, loss: 0.564569, mean_absolute_error: 0.554265, r2_score: 0.745039
Validation 869, loss: 0.989936, mean_absolute_error: 0.795386, r2_score: 0.564849
Train 870, loss: 0.547245, mean_absolute_error: 0.546631, r2_score: 0.752809
Validation 870, loss: 0.648601, mean_absolute_error: 0.609962, r2_score: 0.714891
Train 871, loss: 0.544323, mean_absolute_error: 0.542088, r2_score: 0.754334
Validation 871, loss: 0.547392, mean_absolute_error: 0.551346, r2_score: 0.759380
Train 872, loss: 0.541932, mean_absolute_error: 0.545404, r2_score: 0.755489
Validation 872, loss: 0.574249, mean_absolute_error: 0.568627, r2_score: 0.747575
Train 873, loss: 0.538088, mean_absolute_error: 0.543111, r2_score: 0.757134
Validation 873, loss: 0.773683, mean_absolute_error: 0.681508, r2_score: 0.659909
Train 874, loss: 0.538600, mean_absolute_error: 0.546170, r2_score: 0.756873
Validation 874, loss: 0.755026, mean_absolute_error: 0.672764, r2_score: 0.668110
Train 875, loss: 0.555135, mean_absolute_error: 0.551168, r2_score: 0.749528
Validation 875, loss: 0.565649, mean_absolute_error: 0.568524, r2_score: 0.751355
Train 876, loss: 0.538328, mean_absolute_error: 0.543301, r2_score: 0.756920
Validation 876, loss: 0.607843, mean_absolute_error: 0.591443, r2_score: 0.732808
Train 877, loss: 0.544651, mean_absolute_error: 0.543285, r2_score: 0.754095
Validation 877, loss: 0.630527, mean_absolute_error: 0.597786, r2_score: 0.722836
Train 878, loss: 0.537434, mean_absolute_error: 0.542042, r2_score: 0.757464
Validation 878, loss: 0.588672, mean_absolute_error: 0.579867, r2_score: 0.741234
Train 879, loss: 0.532095, mean_absolute_error: 0.541411, r2_score: 0.759689
Validation 879, loss: 0.577836, mean_absolute_error: 0.571687, r2_score: 0.745998
Train 880, loss: 0.553626, mean_absolute_error: 0.548061, r2_score: 0.749982
Validation 880, loss: 0.673374, mean_absolute_error: 0.629788, r2_score: 0.704002
Train 881, loss: 0.553484, mean_absolute_error: 0.548020, r2_score: 0.750059
Validation 881, loss: 0.703702, mean_absolute_error: 0.652662, r2_score: 0.690671
Train 882, loss: 0.540343, mean_absolute_error: 0.543613, r2_score: 0.756165
Validation 882, loss: 0.561486, mean_absolute_error: 0.565770, r2_score: 0.753185
Train 883, loss: 0.546872, mean_absolute_error: 0.547210, r2_score: 0.753170
Validation 883, loss: 0.528441, mean_absolute_error: 0.539011, r2_score: 0.767711
Train 884, loss: 0.547428, mean_absolute_error: 0.548257, r2_score: 0.752925
Validation 884, loss: 0.666121, mean_absolute_error: 0.617694, r2_score: 0.707190
Train 885, loss: 0.538839, mean_absolute_error: 0.545261, r2_score: 0.756825
Validation 885, loss: 0.685973, mean_absolute_error: 0.638951, r2_score: 0.698463
Train 886, loss: 0.537841, mean_absolute_error: 0.543066, r2_score: 0.757180
Validation 886, loss: 0.803505, mean_absolute_error: 0.695235, r2_score: 0.646800
Train 887, loss: 0.545902, mean_absolute_error: 0.544973, r2_score: 0.753660
Validation 887, loss: 0.700405, mean_absolute_error: 0.639272, r2_score: 0.692120
Train 888, loss: 0.530651, mean_absolute_error: 0.540674, r2_score: 0.760551
Validation 888, loss: 0.546005, mean_absolute_error: 0.555093, r2_score: 0.759990
Train 889, loss: 0.543426, mean_absolute_error: 0.544356, r2_score: 0.754818
Validation 889, loss: 0.570818, mean_absolute_error: 0.564767, r2_score: 0.749083
Train 890, loss: 0.546616, mean_absolute_error: 0.544457, r2_score: 0.753255
Validation 890, loss: 0.599096, mean_absolute_error: 0.586093, r2_score: 0.736653
Train 891, loss: 0.534766, mean_absolute_error: 0.544084, r2_score: 0.758642
Validation 891, loss: 1.129885, mean_absolute_error: 0.854051, r2_score: 0.503331
Train 892, loss: 0.535756, mean_absolute_error: 0.544659, r2_score: 0.758170
Validation 892, loss: 0.576641, mean_absolute_error: 0.575345, r2_score: 0.746523
Train 893, loss: 0.548960, mean_absolute_error: 0.547852, r2_score: 0.752181
Validation 893, loss: 0.536646, mean_absolute_error: 0.554109, r2_score: 0.764104
Train 894, loss: 0.531065, mean_absolute_error: 0.539938, r2_score: 0.760319
Validation 894, loss: 0.522104, mean_absolute_error: 0.534387, r2_score: 0.770496
Train 895, loss: 0.541949, mean_absolute_error: 0.542965, r2_score: 0.755249
Validation 895, loss: 0.511869, mean_absolute_error: 0.526009, r2_score: 0.774995
Train 896, loss: 0.544862, mean_absolute_error: 0.546387, r2_score: 0.754036
Validation 896, loss: 0.660238, mean_absolute_error: 0.617838, r2_score: 0.709776
Train 897, loss: 0.540519, mean_absolute_error: 0.543158, r2_score: 0.756017
Validation 897, loss: 0.524150, mean_absolute_error: 0.537245, r2_score: 0.769597
Train 898, loss: 0.533364, mean_absolute_error: 0.542827, r2_score: 0.759308
Validation 898, loss: 0.578272, mean_absolute_error: 0.580533, r2_score: 0.745806
Train 899, loss: 0.538586, mean_absolute_error: 0.542418, r2_score: 0.756951
Validation 899, loss: 0.508303, mean_absolute_error: 0.525244, r2_score: 0.776563
Train 900, loss: 0.534044, mean_absolute_error: 0.541233, r2_score: 0.759026
Validation 900, loss: 0.507866, mean_absolute_error: 0.522248, r2_score: 0.776755
Train 901, loss: 0.549269, mean_absolute_error: 0.546177, r2_score: 0.751969
Validation 901, loss: 0.520833, mean_absolute_error: 0.541547, r2_score: 0.771055
Train 902, loss: 0.527584, mean_absolute_error: 0.538428, r2_score: 0.761856
Validation 902, loss: 1.027885, mean_absolute_error: 0.797580, r2_score: 0.548168
Train 903, loss: 0.542498, mean_absolute_error: 0.546678, r2_score: 0.755054
Validation 903, loss: 0.524047, mean_absolute_error: 0.542914, r2_score: 0.769642
Train 904, loss: 0.534519, mean_absolute_error: 0.543764, r2_score: 0.758748
Validation 904, loss: 0.523621, mean_absolute_error: 0.540410, r2_score: 0.769829
Train 905, loss: 0.536179, mean_absolute_error: 0.540329, r2_score: 0.757954
Validation 905, loss: 0.678000, mean_absolute_error: 0.632451, r2_score: 0.701968
Train 906, loss: 0.537507, mean_absolute_error: 0.542027, r2_score: 0.757282
Validation 906, loss: 0.591934, mean_absolute_error: 0.581542, r2_score: 0.739801
Train 907, loss: 0.529027, mean_absolute_error: 0.536282, r2_score: 0.761213
Validation 907, loss: 0.773414, mean_absolute_error: 0.686661, r2_score: 0.660027
Train 908, loss: 0.533798, mean_absolute_error: 0.537831, r2_score: 0.759089
Validation 908, loss: 0.699230, mean_absolute_error: 0.636604, r2_score: 0.692636
Train 909, loss: 0.547792, mean_absolute_error: 0.543941, r2_score: 0.752767
Validation 909, loss: 0.830964, mean_absolute_error: 0.713642, r2_score: 0.634729
Train 910, loss: 0.550509, mean_absolute_error: 0.545917, r2_score: 0.751577
Validation 910, loss: 0.576286, mean_absolute_error: 0.565398, r2_score: 0.746679
Train 911, loss: 0.531365, mean_absolute_error: 0.538130, r2_score: 0.760113
Validation 911, loss: 0.666198, mean_absolute_error: 0.622581, r2_score: 0.707156
Train 912, loss: 0.540470, mean_absolute_error: 0.539750, r2_score: 0.756074
Validation 912, loss: 0.557268, mean_absolute_error: 0.555227, r2_score: 0.755039
Train 913, loss: 0.527498, mean_absolute_error: 0.535446, r2_score: 0.761944
Validation 913, loss: 0.724640, mean_absolute_error: 0.664091, r2_score: 0.681467
Train 914, loss: 0.541561, mean_absolute_error: 0.541884, r2_score: 0.755524
Validation 914, loss: 0.632655, mean_absolute_error: 0.616271, r2_score: 0.721901
Train 915, loss: 0.541898, mean_absolute_error: 0.545441, r2_score: 0.755412
Validation 915, loss: 0.709383, mean_absolute_error: 0.647699, r2_score: 0.688173
Train 916, loss: 0.539615, mean_absolute_error: 0.542529, r2_score: 0.756417
Validation 916, loss: 0.553452, mean_absolute_error: 0.549845, r2_score: 0.756716
Train 917, loss: 0.535639, mean_absolute_error: 0.541095, r2_score: 0.758115
Validation 917, loss: 0.676950, mean_absolute_error: 0.631330, r2_score: 0.702430
Train 918, loss: 0.543925, mean_absolute_error: 0.543837, r2_score: 0.754635
Validation 918, loss: 0.557386, mean_absolute_error: 0.557159, r2_score: 0.754987
Train 919, loss: 0.540083, mean_absolute_error: 0.543070, r2_score: 0.756336
Validation 919, loss: 0.622125, mean_absolute_error: 0.604774, r2_score: 0.726530
Train 920, loss: 0.533253, mean_absolute_error: 0.538196, r2_score: 0.759263
Validation 920, loss: 0.766932, mean_absolute_error: 0.680859, r2_score: 0.662876
Train 921, loss: 0.541722, mean_absolute_error: 0.543155, r2_score: 0.755539
Validation 921, loss: 0.574830, mean_absolute_error: 0.575704, r2_score: 0.747319
Train 922, loss: 0.534582, mean_absolute_error: 0.540733, r2_score: 0.758606
Validation 922, loss: 0.662278, mean_absolute_error: 0.617259, r2_score: 0.708879
Train 923, loss: 0.539937, mean_absolute_error: 0.540552, r2_score: 0.756310
Validation 923, loss: 0.531047, mean_absolute_error: 0.548607, r2_score: 0.766565
Train 924, loss: 0.536057, mean_absolute_error: 0.541787, r2_score: 0.758133
Validation 924, loss: 0.532404, mean_absolute_error: 0.543172, r2_score: 0.765969
Train 925, loss: 0.534341, mean_absolute_error: 0.539875, r2_score: 0.758740
Validation 925, loss: 0.525223, mean_absolute_error: 0.535691, r2_score: 0.769125
Train 926, loss: 0.543400, mean_absolute_error: 0.540461, r2_score: 0.754615
Validation 926, loss: 0.581545, mean_absolute_error: 0.566163, r2_score: 0.744367
Train 927, loss: 0.532163, mean_absolute_error: 0.538944, r2_score: 0.759718
Validation 927, loss: 0.591171, mean_absolute_error: 0.584361, r2_score: 0.740136
Train 928, loss: 0.529952, mean_absolute_error: 0.539586, r2_score: 0.760688
Validation 928, loss: 0.677516, mean_absolute_error: 0.620518, r2_score: 0.702181
Train 929, loss: 0.535794, mean_absolute_error: 0.538627, r2_score: 0.758193
Validation 929, loss: 0.635283, mean_absolute_error: 0.613068, r2_score: 0.720746
Train 930, loss: 0.545470, mean_absolute_error: 0.542331, r2_score: 0.753711
Validation 930, loss: 0.535527, mean_absolute_error: 0.543378, r2_score: 0.764596
Train 931, loss: 0.536566, mean_absolute_error: 0.540238, r2_score: 0.757756
Validation 931, loss: 0.517599, mean_absolute_error: 0.535291, r2_score: 0.772477
Train 932, loss: 0.535678, mean_absolute_error: 0.542266, r2_score: 0.757981
Validation 932, loss: 0.794607, mean_absolute_error: 0.689256, r2_score: 0.650711
Train 933, loss: 0.529328, mean_absolute_error: 0.535996, r2_score: 0.761144
Validation 933, loss: 0.774927, mean_absolute_error: 0.678325, r2_score: 0.659362
Train 934, loss: 0.539145, mean_absolute_error: 0.539279, r2_score: 0.756679
Validation 934, loss: 0.553398, mean_absolute_error: 0.554748, r2_score: 0.756740
Train 935, loss: 0.526959, mean_absolute_error: 0.534949, r2_score: 0.762142
Validation 935, loss: 0.617663, mean_absolute_error: 0.591769, r2_score: 0.728491
Train 936, loss: 0.532385, mean_absolute_error: 0.537354, r2_score: 0.759811
Validation 936, loss: 0.521204, mean_absolute_error: 0.529749, r2_score: 0.770892
Train 937, loss: 0.539871, mean_absolute_error: 0.541175, r2_score: 0.756214
Validation 937, loss: 0.802087, mean_absolute_error: 0.694733, r2_score: 0.647423
Train 938, loss: 0.537871, mean_absolute_error: 0.539744, r2_score: 0.757204
Validation 938, loss: 0.509780, mean_absolute_error: 0.521079, r2_score: 0.775914
Train 939, loss: 0.537766, mean_absolute_error: 0.541005, r2_score: 0.757275
Validation 939, loss: 0.531945, mean_absolute_error: 0.535391, r2_score: 0.766171
Train 940, loss: 0.529865, mean_absolute_error: 0.535162, r2_score: 0.760810
Validation 940, loss: 0.527422, mean_absolute_error: 0.543666, r2_score: 0.768159
Train 941, loss: 0.537934, mean_absolute_error: 0.540288, r2_score: 0.757191
Validation 941, loss: 0.593592, mean_absolute_error: 0.572080, r2_score: 0.739072
Train 942, loss: 0.536605, mean_absolute_error: 0.538603, r2_score: 0.757867
Validation 942, loss: 0.871642, mean_absolute_error: 0.734617, r2_score: 0.616848
Train 943, loss: 0.522953, mean_absolute_error: 0.536293, r2_score: 0.764053
Validation 943, loss: 0.790447, mean_absolute_error: 0.682117, r2_score: 0.652540
Train 944, loss: 0.532834, mean_absolute_error: 0.537132, r2_score: 0.759558
Validation 944, loss: 0.534547, mean_absolute_error: 0.542644, r2_score: 0.765027
Train 945, loss: 0.535860, mean_absolute_error: 0.538466, r2_score: 0.758114
Validation 945, loss: 0.535324, mean_absolute_error: 0.553249, r2_score: 0.764685
Train 946, loss: 0.529858, mean_absolute_error: 0.538539, r2_score: 0.760601
Validation 946, loss: 0.590384, mean_absolute_error: 0.578238, r2_score: 0.740482
Train 947, loss: 0.533947, mean_absolute_error: 0.539360, r2_score: 0.758875
Validation 947, loss: 0.519479, mean_absolute_error: 0.535912, r2_score: 0.771650
Train 948, loss: 0.516820, mean_absolute_error: 0.531060, r2_score: 0.766806
Validation 948, loss: 0.644991, mean_absolute_error: 0.608928, r2_score: 0.716478
Train 949, loss: 0.546339, mean_absolute_error: 0.543551, r2_score: 0.753413
Validation 949, loss: 0.579532, mean_absolute_error: 0.565866, r2_score: 0.745252
Train 950, loss: 0.532639, mean_absolute_error: 0.539185, r2_score: 0.759621
Validation 950, loss: 0.733409, mean_absolute_error: 0.665311, r2_score: 0.677612
Train 951, loss: 0.529668, mean_absolute_error: 0.536254, r2_score: 0.760886
Validation 951, loss: 0.595679, mean_absolute_error: 0.588990, r2_score: 0.738154
Train 952, loss: 0.537534, mean_absolute_error: 0.538795, r2_score: 0.757152
Validation 952, loss: 0.554702, mean_absolute_error: 0.553879, r2_score: 0.756167
Train 953, loss: 0.518564, mean_absolute_error: 0.533092, r2_score: 0.765875
Validation 953, loss: 0.518888, mean_absolute_error: 0.535056, r2_score: 0.771910
Train 954, loss: 0.529155, mean_absolute_error: 0.534689, r2_score: 0.761072
Validation 954, loss: 0.513839, mean_absolute_error: 0.520130, r2_score: 0.774129
Train 955, loss: 0.526591, mean_absolute_error: 0.536689, r2_score: 0.762288
Validation 955, loss: 0.590500, mean_absolute_error: 0.573877, r2_score: 0.740431
Train 956, loss: 0.527436, mean_absolute_error: 0.533456, r2_score: 0.761864
Validation 956, loss: 0.529536, mean_absolute_error: 0.545913, r2_score: 0.767230
Train 957, loss: 0.522532, mean_absolute_error: 0.536269, r2_score: 0.764246
Validation 957, loss: 0.551223, mean_absolute_error: 0.556659, r2_score: 0.757696
Train 958, loss: 0.531900, mean_absolute_error: 0.537116, r2_score: 0.760003
Validation 958, loss: 0.787606, mean_absolute_error: 0.691609, r2_score: 0.653788
Train 959, loss: 0.523664, mean_absolute_error: 0.533497, r2_score: 0.763653
Validation 959, loss: 0.684906, mean_absolute_error: 0.634772, r2_score: 0.698932
Train 960, loss: 0.534973, mean_absolute_error: 0.538842, r2_score: 0.758530
Validation 960, loss: 0.564286, mean_absolute_error: 0.566501, r2_score: 0.751954
Train 961, loss: 0.528652, mean_absolute_error: 0.535533, r2_score: 0.761447
Validation 961, loss: 0.610104, mean_absolute_error: 0.581070, r2_score: 0.731814
Train 962, loss: 0.538586, mean_absolute_error: 0.538800, r2_score: 0.756968
Validation 962, loss: 0.556487, mean_absolute_error: 0.558524, r2_score: 0.755383
Train 963, loss: 0.533330, mean_absolute_error: 0.538306, r2_score: 0.759256
Validation 963, loss: 0.517413, mean_absolute_error: 0.522810, r2_score: 0.772558
Train 964, loss: 0.536265, mean_absolute_error: 0.541185, r2_score: 0.757990
Validation 964, loss: 0.612525, mean_absolute_error: 0.587256, r2_score: 0.730749
Train 965, loss: 0.529937, mean_absolute_error: 0.533321, r2_score: 0.760768
Validation 965, loss: 0.545160, mean_absolute_error: 0.532597, r2_score: 0.760362
Train 966, loss: 0.531314, mean_absolute_error: 0.537452, r2_score: 0.760072
Validation 966, loss: 0.515347, mean_absolute_error: 0.527269, r2_score: 0.773467
Train 967, loss: 0.530881, mean_absolute_error: 0.541058, r2_score: 0.760438
Validation 967, loss: 0.514984, mean_absolute_error: 0.536353, r2_score: 0.773626
Train 968, loss: 0.532355, mean_absolute_error: 0.539473, r2_score: 0.759662
Validation 968, loss: 0.663423, mean_absolute_error: 0.617228, r2_score: 0.708376
Train 969, loss: 0.530397, mean_absolute_error: 0.536654, r2_score: 0.760407
Validation 969, loss: 0.542590, mean_absolute_error: 0.546839, r2_score: 0.761491
Train 970, loss: 0.545398, mean_absolute_error: 0.545188, r2_score: 0.753741
Validation 970, loss: 0.536892, mean_absolute_error: 0.537176, r2_score: 0.763996
Train 971, loss: 0.529713, mean_absolute_error: 0.535088, r2_score: 0.761011
Validation 971, loss: 0.624429, mean_absolute_error: 0.594813, r2_score: 0.725517
Train 972, loss: 0.531471, mean_absolute_error: 0.537124, r2_score: 0.760102
Validation 972, loss: 0.528119, mean_absolute_error: 0.547195, r2_score: 0.767852
Train 973, loss: 0.528498, mean_absolute_error: 0.537950, r2_score: 0.761369
Validation 973, loss: 0.592872, mean_absolute_error: 0.574904, r2_score: 0.739388
Train 974, loss: 0.532482, mean_absolute_error: 0.539561, r2_score: 0.759701
Validation 974, loss: 0.571373, mean_absolute_error: 0.572680, r2_score: 0.748839
Train 975, loss: 0.530135, mean_absolute_error: 0.536070, r2_score: 0.760667
Validation 975, loss: 0.550976, mean_absolute_error: 0.552718, r2_score: 0.757805
Train 976, loss: 0.538704, mean_absolute_error: 0.539608, r2_score: 0.756784
Validation 976, loss: 0.726004, mean_absolute_error: 0.651299, r2_score: 0.680867
Train 977, loss: 0.532888, mean_absolute_error: 0.538365, r2_score: 0.759462
Validation 977, loss: 0.730037, mean_absolute_error: 0.662803, r2_score: 0.679094
Train 978, loss: 0.528637, mean_absolute_error: 0.538413, r2_score: 0.761324
Validation 978, loss: 0.625332, mean_absolute_error: 0.594210, r2_score: 0.725120
Train 979, loss: 0.518899, mean_absolute_error: 0.531779, r2_score: 0.765752
Validation 979, loss: 0.562735, mean_absolute_error: 0.561395, r2_score: 0.752636
Train 980, loss: 0.514601, mean_absolute_error: 0.533118, r2_score: 0.767647
Validation 980, loss: 0.522951, mean_absolute_error: 0.529050, r2_score: 0.770124
Train 981, loss: 0.520549, mean_absolute_error: 0.532253, r2_score: 0.765037
Validation 981, loss: 0.537072, mean_absolute_error: 0.537737, r2_score: 0.763917
Train 982, loss: 0.519892, mean_absolute_error: 0.529691, r2_score: 0.765254
Validation 982, loss: 0.600991, mean_absolute_error: 0.583743, r2_score: 0.735820
Train 983, loss: 0.527060, mean_absolute_error: 0.535978, r2_score: 0.762161
Validation 983, loss: 0.555591, mean_absolute_error: 0.551849, r2_score: 0.755776
Train 984, loss: 0.545291, mean_absolute_error: 0.541439, r2_score: 0.753747
Validation 984, loss: 0.532557, mean_absolute_error: 0.544053, r2_score: 0.765901
Train 985, loss: 0.525126, mean_absolute_error: 0.532002, r2_score: 0.762861
Validation 985, loss: 0.551232, mean_absolute_error: 0.554362, r2_score: 0.757692
Train 986, loss: 0.514767, mean_absolute_error: 0.530552, r2_score: 0.767725
Validation 986, loss: 0.519670, mean_absolute_error: 0.527928, r2_score: 0.771566
Train 987, loss: 0.523874, mean_absolute_error: 0.533611, r2_score: 0.763383
Validation 987, loss: 0.537117, mean_absolute_error: 0.545223, r2_score: 0.763897
Train 988, loss: 0.518403, mean_absolute_error: 0.531716, r2_score: 0.766167
Validation 988, loss: 0.544193, mean_absolute_error: 0.560999, r2_score: 0.760787
Train 989, loss: 0.542152, mean_absolute_error: 0.538830, r2_score: 0.755341
Validation 989, loss: 0.501518, mean_absolute_error: 0.518750, r2_score: 0.779546
Train 990, loss: 0.531820, mean_absolute_error: 0.535385, r2_score: 0.759961
Validation 990, loss: 0.545820, mean_absolute_error: 0.549248, r2_score: 0.760071
Train 991, loss: 0.528499, mean_absolute_error: 0.533358, r2_score: 0.761478
Validation 991, loss: 0.584180, mean_absolute_error: 0.582426, r2_score: 0.743209
Train 992, loss: 0.527187, mean_absolute_error: 0.535847, r2_score: 0.761908
Validation 992, loss: 0.614458, mean_absolute_error: 0.592662, r2_score: 0.729900
Train 993, loss: 0.528173, mean_absolute_error: 0.535236, r2_score: 0.761437
Validation 993, loss: 0.499245, mean_absolute_error: 0.509438, r2_score: 0.780544
Train 994, loss: 0.521635, mean_absolute_error: 0.532818, r2_score: 0.764330
Validation 994, loss: 0.493538, mean_absolute_error: 0.512460, r2_score: 0.783053
Train 995, loss: 0.532954, mean_absolute_error: 0.537093, r2_score: 0.759325
Validation 995, loss: 0.516914, mean_absolute_error: 0.531258, r2_score: 0.772778
Train 996, loss: 0.519769, mean_absolute_error: 0.533457, r2_score: 0.765448
Validation 996, loss: 0.502098, mean_absolute_error: 0.524834, r2_score: 0.779290
Train 997, loss: 0.537119, mean_absolute_error: 0.539595, r2_score: 0.757655
Validation 997, loss: 0.515574, mean_absolute_error: 0.530827, r2_score: 0.773367
Train 998, loss: 0.528167, mean_absolute_error: 0.535612, r2_score: 0.761582
Validation 998, loss: 0.617761, mean_absolute_error: 0.596963, r2_score: 0.728448
Train 999, loss: 0.530261, mean_absolute_error: 0.534864, r2_score: 0.760738
Validation 999, loss: 0.522616, mean_absolute_error: 0.531862, r2_score: 0.770271
